Lead ID,First Name,Last Name,Email,Phone,Location,Group Name,Group URL,Member Count,Category,Engagement Score,Lead Score,Interests,Last Active,Extracted Date
lead_1755462320567_658,"Deborah","Greenberg",deborah.greenberg@aol.com,+1-786-713-9775,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",47,87,"Jewish Cuisine",2024-09-25T20:05:26.065Z,2025-08-17T20:25:20.567Z
lead_1755462320567_659,"Joseph","Miller",joseph.miller@gmail.com,+1-954-436-8430,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",57,29,"Kosher Food",2025-02-03T21:13:17.293Z,2025-08-17T20:25:20.567Z
lead_1755462320567_660,"Jonathan","Weinstein",jonathan.weinstein@aol.com,+1-561-527-6306,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",23,71,"Restaurants; Jewish Cuisine",2024-01-25T04:17:28.438Z,2025-08-17T20:25:20.567Z
lead_1755462320567_661,"Samuel","Gordon",samuel.gordon@hotmail.com,+1-863-175-4741,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",79,23,"Jewish Cuisine",2025-07-18T03:15:53.500Z,2025-08-17T20:25:20.567Z
lead_1755462320567_662,"Michael","Goldman",michael.goldman@gmail.com,+1-863-253-2381,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",44,83,"Jewish Cuisine",2025-07-29T20:41:39.971Z,2025-08-17T20:25:20.567Z
lead_1755462320567_663,"Esther","Weiss",esther.weiss@aol.com,+1-863-804-8568,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",16,90,"Kosher Food; Cooking",2024-08-15T12:27:02.661Z,2025-08-17T20:25:20.567Z
lead_1755462320567_664,"David","Davis",david.davis@hotmail.com,+1-239-324-8162,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",80,27,"Cooking",2024-02-26T08:13:25.366Z,2025-08-17T20:25:20.567Z
lead_1755462320567_665,"Deborah","Silver",deborah.silver@outlook.com,+1-786-517-4668,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",64,46,"Kosher Food; Cooking",2024-07-24T11:44:17.828Z,2025-08-17T20:25:20.567Z
lead_1755462320567_666,"David","Schwartz",david.schwartz@gmail.com,+1-754-207-5760,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",16,66,"Restaurants; Kosher Food; Jewish Cuisine",2025-07-16T18:44:55.210Z,2025-08-17T20:25:20.567Z
lead_1755462320567_667,"Miriam","Levy",miriam.levy@hotmail.com,+1-863-569-5687,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",15,8,"Jewish Cuisine; Restaurants",2025-04-22T13:27:04.257Z,2025-08-17T20:25:20.567Z
lead_1755462320567_668,"Samuel","Berger",samuel.berger@hotmail.com,+1-772-460-7024,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",97,27,"Jewish Cuisine",2024-11-02T00:48:54.473Z,2025-08-17T20:25:20.567Z
lead_1755462320567_669,"Sarah","Friedman",sarah.friedman@outlook.com,+1-954-683-2545,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",76,27,"Jewish Cuisine",2024-10-26T06:05:33.494Z,2025-08-17T20:25:20.567Z
lead_1755462320567_670,"Rachel","Schwartz",rachel.schwartz@yahoo.com,+1-954-736-2437,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",3,3,"Food Reviews; Jewish Cuisine; Kosher Food",2024-11-04T02:06:03.592Z,2025-08-17T20:25:20.567Z
lead_1755462320567_671,"Leah","Berger",leah.berger@outlook.com,+1-561-781-5990,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",85,32,"Cooking",2024-08-19T02:21:26.543Z,2025-08-17T20:25:20.567Z
lead_1755462320567_672,"Daniel","Goldberg",daniel.goldberg@aol.com,+1-239-542-6628,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",29,97,"Cooking; Jewish Cuisine",2024-03-13T18:03:56.648Z,2025-08-17T20:25:20.567Z
lead_1755462320567_673,"Miriam","Miller",miriam.miller@hotmail.com,+1-954-310-3947,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",68,36,"Restaurants; Cooking; Food Reviews",2024-10-10T01:02:27.808Z,2025-08-17T20:25:20.567Z
lead_1755462320567_674,"Esther","Greenberg",esther.greenberg@hotmail.com,+1-786-410-7589,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",82,2,"Cooking; Jewish Cuisine",2025-05-20T01:54:27.308Z,2025-08-17T20:25:20.567Z
lead_1755462320567_675,"Esther","Goldberg",esther.goldberg@hotmail.com,+1-561-553-4873,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",40,31,"Cooking; Kosher Food",2025-03-05T07:02:37.460Z,2025-08-17T20:25:20.567Z
lead_1755462320567_676,"Daniel","Miller",daniel.miller@gmail.com,+1-754-524-6124,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",76,66,"Restaurants; Kosher Food; Food Reviews",2024-09-18T03:37:35.310Z,2025-08-17T20:25:20.567Z
lead_1755462320567_677,"Joseph","Rosenberg",joseph.rosenberg@hotmail.com,+1-954-252-3220,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",7,33,"Kosher Food; Jewish Cuisine",2024-11-11T17:57:59.395Z,2025-08-17T20:25:20.567Z
lead_1755462320567_678,"Leah","Berger",leah.berger@hotmail.com,+1-941-786-3137,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",30,68,"Restaurants; Food Reviews",2024-12-29T01:42:42.882Z,2025-08-17T20:25:20.567Z
lead_1755462320567_679,"Benjamin","Goldberg",benjamin.goldberg@outlook.com,+1-754-575-5272,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",60,65,"Kosher Food",2024-01-05T08:24:44.633Z,2025-08-17T20:25:20.567Z
lead_1755462320567_680,"Miriam","Goldman",miriam.goldman@aol.com,+1-754-838-3558,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",6,77,"Cooking; Food Reviews",2024-10-25T03:37:53.748Z,2025-08-17T20:25:20.567Z
lead_1755462320567_681,"Sarah","Davis",sarah.davis@gmail.com,+1-561-936-2964,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",18,20,"Kosher Food",2024-01-10T23:14:07.043Z,2025-08-17T20:25:20.567Z
lead_1755462320567_682,"Deborah","Goldman",deborah.goldman@outlook.com,+1-239-374-8823,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",85,97,"Jewish Cuisine",2024-01-31T17:14:17.407Z,2025-08-17T20:25:20.567Z
lead_1755462320567_683,"Deborah","Klein",deborah.klein@hotmail.com,+1-239-999-9400,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",50,48,"Restaurants",2024-03-27T16:16:17.240Z,2025-08-17T20:25:20.567Z
lead_1755462320567_684,"David","Berger",david.berger@yahoo.com,+1-239-461-6143,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",99,95,"Restaurants",2024-05-30T14:53:23.392Z,2025-08-17T20:25:20.567Z
lead_1755462320567_685,"Joshua","Friedman",joshua.friedman@aol.com,+1-954-949-5385,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",24,40,"Food Reviews; Cooking",2024-12-01T02:02:05.649Z,2025-08-17T20:25:20.567Z
lead_1755462320567_686,"Esther","Rosenberg",esther.rosenberg@gmail.com,+1-305-908-9897,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",45,89,"Kosher Food",2025-01-14T09:07:31.188Z,2025-08-17T20:25:20.567Z
lead_1755462320567_687,"Deborah","Friedman",deborah.friedman@gmail.com,+1-754-549-1133,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",100,61,"Food Reviews; Cooking",2025-04-09T06:52:30.065Z,2025-08-17T20:25:20.567Z
lead_1755462320567_688,"Joseph","Roth",joseph.roth@hotmail.com,+1-561-193-4576,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",98,82,"Cooking; Food Reviews",2025-03-14T07:40:03.564Z,2025-08-17T20:25:20.567Z
lead_1755462320567_689,"Sarah","Stein",sarah.stein@gmail.com,+1-850-713-6951,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",18,6,"Jewish Cuisine",2024-09-24T23:11:43.586Z,2025-08-17T20:25:20.567Z
lead_1755462320567_690,"Joshua","Roth",joshua.roth@aol.com,+1-850-606-8667,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",60,67,"Restaurants",2024-07-22T18:40:16.726Z,2025-08-17T20:25:20.567Z
lead_1755462320567_691,"Leah","Weiss",leah.weiss@yahoo.com,+1-239-804-9634,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",95,42,"Food Reviews",2024-01-08T08:58:39.106Z,2025-08-17T20:25:20.567Z
lead_1755462320567_692,"Esther","Weiss",esther.weiss@outlook.com,+1-786-676-4463,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",80,6,"Cooking",2024-01-03T05:19:57.681Z,2025-08-17T20:25:20.567Z
lead_1755462320567_693,"Jonathan","Klein",jonathan.klein@yahoo.com,+1-954-171-8247,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",36,46,"Jewish Cuisine",2024-11-13T01:02:26.848Z,2025-08-17T20:25:20.567Z
lead_1755462320567_694,"Rebecca","Stein",rebecca.stein@outlook.com,+1-239-607-2161,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",49,47,"Cooking; Restaurants",2024-08-05T22:41:06.426Z,2025-08-17T20:25:20.567Z
lead_1755462320567_695,"Hannah","Klein",hannah.klein@aol.com,+1-786-467-7760,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",82,19,"Kosher Food",2025-03-03T13:02:43.294Z,2025-08-17T20:25:20.567Z
lead_1755462320567_696,"Rebecca","Friedman",rebecca.friedman@hotmail.com,+1-954-432-5284,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",82,11,"Cooking; Jewish Cuisine",2024-03-26T23:39:45.694Z,2025-08-17T20:25:20.567Z
lead_1755462320567_697,"Samuel","Stein",samuel.stein@yahoo.com,+1-561-695-1339,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",29,12,"Cooking",2025-05-09T15:25:33.092Z,2025-08-17T20:25:20.567Z
lead_1755462320567_698,"Aaron","Schwartz",aaron.schwartz@gmail.com,+1-941-827-8986,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",71,87,"Restaurants; Kosher Food",2025-02-22T08:18:32.500Z,2025-08-17T20:25:20.567Z
lead_1755462320567_699,"Naomi","Klein",naomi.klein@hotmail.com,+1-561-253-4924,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",33,27,"Cooking",2025-04-11T22:41:13.306Z,2025-08-17T20:25:20.567Z
lead_1755462320567_700,"Miriam","Klein",miriam.klein@yahoo.com,+1-305-866-2039,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",26,16,"Jewish Cuisine; Restaurants",2024-03-05T19:31:19.004Z,2025-08-17T20:25:20.567Z
lead_1755462320567_701,"Esther","Levy",esther.levy@yahoo.com,+1-941-470-4547,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",70,11,"Jewish Cuisine; Cooking",2025-05-27T02:41:46.442Z,2025-08-17T20:25:20.567Z
lead_1755462320567_702,"Joshua","Goldman",joshua.goldman@outlook.com,+1-754-481-5278,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",59,54,"Cooking; Jewish Cuisine",2025-05-19T07:32:45.792Z,2025-08-17T20:25:20.567Z
lead_1755462320567_703,"Jacob","Greenberg",jacob.greenberg@hotmail.com,+1-239-219-7925,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",70,74,"Cooking; Restaurants",2025-08-02T23:57:20.584Z,2025-08-17T20:25:20.567Z
lead_1755462320567_704,"Ruth","Miller",ruth.miller@aol.com,+1-305-830-1001,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",40,11,"Jewish Cuisine",2024-08-03T21:10:28.842Z,2025-08-17T20:25:20.567Z
lead_1755462320567_705,"Jacob","Klein",jacob.klein@yahoo.com,+1-754-382-1727,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",34,83,"Restaurants; Cooking",2024-09-22T13:11:33.007Z,2025-08-17T20:25:20.567Z
lead_1755462320567_706,"Leah","Levy",leah.levy@gmail.com,+1-239-373-5492,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",70,20,"Kosher Food; Food Reviews",2025-01-22T18:11:05.879Z,2025-08-17T20:25:20.567Z
lead_1755462320567_707,"Aaron","Goldman",aaron.goldman@aol.com,+1-239-310-3718,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",65,87,"Kosher Food; Jewish Cuisine",2025-08-14T03:07:11.197Z,2025-08-17T20:25:20.567Z
lead_1755462320567_708,"Daniel","Schwartz",daniel.schwartz@outlook.com,+1-239-704-1523,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",28,28,"Restaurants; Food Reviews",2025-06-27T09:07:52.723Z,2025-08-17T20:25:20.567Z
lead_1755462320567_709,"Hannah","Weinstein",hannah.weinstein@hotmail.com,+1-863-747-3644,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",58,33,"Kosher Food; Food Reviews",2024-04-30T08:55:17.366Z,2025-08-17T20:25:20.567Z
lead_1755462320567_710,"Aaron","Greenberg",aaron.greenberg@outlook.com,+1-305-147-8260,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",93,25,"Kosher Food; Jewish Cuisine",2025-06-30T13:53:42.074Z,2025-08-17T20:25:20.567Z
lead_1755462320567_711,"Samuel","Weinstein",samuel.weinstein@yahoo.com,+1-561-237-2701,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",90,79,"Jewish Cuisine",2024-07-09T16:46:40.112Z,2025-08-17T20:25:20.567Z
lead_1755462320567_712,"Hannah","Stein",hannah.stein@hotmail.com,+1-850-284-2402,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",41,20,"Cooking",2024-11-11T13:04:02.436Z,2025-08-17T20:25:20.567Z
lead_1755462320567_713,"Jonathan","Miller",jonathan.miller@outlook.com,+1-772-231-9682,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",20,57,"Kosher Food",2024-01-02T04:26:29.025Z,2025-08-17T20:25:20.567Z
lead_1755462320567_714,"Samuel","Levy",samuel.levy@yahoo.com,+1-239-977-2334,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",19,80,"Food Reviews; Kosher Food",2025-03-10T13:35:36.701Z,2025-08-17T20:25:20.567Z
lead_1755462320567_715,"Leah","Roth",leah.roth@hotmail.com,+1-863-849-7293,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",17,5,"Food Reviews",2025-04-23T15:06:16.633Z,2025-08-17T20:25:20.567Z
lead_1755462320567_716,"Joshua","Berger",joshua.berger@gmail.com,+1-561-258-5217,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",17,77,"Kosher Food; Restaurants",2024-12-16T20:07:29.758Z,2025-08-17T20:25:20.567Z
lead_1755462320567_717,"Jonathan","Gordon",jonathan.gordon@yahoo.com,+1-941-197-1165,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",9,33,"Jewish Cuisine; Food Reviews",2024-09-12T19:51:45.557Z,2025-08-17T20:25:20.567Z
lead_1755462320567_718,"Sarah","Klein",sarah.klein@hotmail.com,+1-772-306-5358,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",9,99,"Jewish Cuisine",2024-09-09T12:07:35.169Z,2025-08-17T20:25:20.567Z
lead_1755462320567_719,"Leah","Schwartz",leah.schwartz@gmail.com,+1-772-885-5012,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",62,51,"Restaurants; Kosher Food; Cooking",2024-12-22T03:47:03.870Z,2025-08-17T20:25:20.567Z
lead_1755462320567_720,"Miriam","Greenberg",miriam.greenberg@aol.com,+1-772-614-1121,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",15,64,"Kosher Food",2024-06-09T08:17:37.249Z,2025-08-17T20:25:20.567Z
lead_1755462320567_721,"Naomi","Miller",naomi.miller@yahoo.com,+1-941-816-4375,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",14,96,"Food Reviews; Jewish Cuisine",2024-05-13T01:34:51.674Z,2025-08-17T20:25:20.567Z
lead_1755462320567_722,"Leah","Rosenberg",leah.rosenberg@gmail.com,+1-305-949-1460,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",74,52,"Food Reviews",2025-06-23T05:58:35.807Z,2025-08-17T20:25:20.567Z
lead_1755462320567_723,"Samuel","Davis",samuel.davis@gmail.com,+1-786-621-4162,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",6,95,"Cooking",2025-04-03T18:24:20.604Z,2025-08-17T20:25:20.567Z
lead_1755462320567_724,"Benjamin","Roth",benjamin.roth@aol.com,+1-305-765-9634,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",96,41,"Kosher Food",2025-02-09T21:29:30.734Z,2025-08-17T20:25:20.567Z
lead_1755462320567_725,"Joseph","Greenberg",joseph.greenberg@yahoo.com,+1-754-445-1095,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",10,95,"Food Reviews; Kosher Food",2024-05-25T15:55:56.149Z,2025-08-17T20:25:20.567Z
lead_1755462320567_726,"Deborah","Weinstein",deborah.weinstein@hotmail.com,+1-239-519-4541,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",53,13,"Food Reviews",2024-11-21T14:00:17.021Z,2025-08-17T20:25:20.567Z
lead_1755462320567_727,"Leah","Rosenberg",leah.rosenberg@hotmail.com,+1-772-544-8200,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",87,89,"Food Reviews; Restaurants; Kosher Food",2024-12-18T06:41:05.098Z,2025-08-17T20:25:20.567Z
lead_1755462320567_728,"Aaron","Levy",aaron.levy@outlook.com,+1-772-955-9013,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",31,32,"Restaurants",2024-11-30T01:50:35.326Z,2025-08-17T20:25:20.567Z
lead_1755462320567_729,"Naomi","Shapiro",naomi.shapiro@aol.com,+1-786-855-2529,"Global","Jewish Food x What Jew Wanna Eat",https://www.facebook.com/groups/623411674373589/,81500,"Food & Dining",55,74,"Jewish Cuisine",2025-03-06T22:13:50.976Z,2025-08-17T20:25:20.567Z
